episode,reward,energy_kwh,carbon_gco2eq,sla_violations,dropped_vms,epsilon,avg_loss
21,-889.1999999999989,9.262499999999925,1667.25,0.0,0,0.25944516955256514,0.27028966386699016
22,-883.1999999999965,9.199999999999951,1656.0,0.0,0,0.2448952012470783,0.3045808003180557
23,-925.499999999996,9.640624999999929,1735.3125,0.0,0,0.23135600620574903,0.2914669158040649
24,-899.3999999999968,9.368749999999922,1686.375,0.0,0,0.21875736691537823,0.3006241561431024
25,-907.799999999996,9.45624999999995,1702.125,0.0,0,0.20703394381050721,0.30496634541389844
26,-917.6999999999981,9.559374999999923,1720.6875,0.0,0,0.19612493640675782,0.3357793763590356
27,-870.9000000000002,9.071874999999936,1632.9375,0.0,0,0.1859737679749358,0.32735273623062916
28,-866.3999999999999,9.024999999999904,1624.5,0.0,0,0.17652779212054204,0.3286081586757468
29,-887.3999999999978,9.24374999999993,1663.875,0.0,0,0.16773801974694202,0.3072757591234727
30,-912.8999999999979,9.509374999999931,1711.6875,0.0,0,0.1595588649861594,0.30771587134545875
31,-929.0999999999999,9.67812499999991,1742.0625,0.0,0,0.15194790877962983,0.3163700799509469
32,-890.6999999999974,9.278124999999921,1670.0625,0.0,0,0.14486567888278806,0.3291331980325696
33,-943.1999999999971,9.824999999999944,1768.5,0.0,0,0.13827544515253895,0.3363811144320708
34,-919.199999999998,9.574999999999939,1723.5,0.0,0,0.132143029055925,0.3102851672227391
35,-937.1999999999996,9.762499999999937,1757.25,0.0,0,0.12643662641205583,0.3204622544865641
36,-951.5999999999987,9.912499999999937,1784.25,0.0,0,0.12112664244799676,0.30712029594514106
37,-898.7999999999972,9.36249999999996,1685.25,0.0,0,0.11618553831317775,0.3272558445421358
38,-903.5999999999976,9.41249999999994,1694.25,0.0,0,0.11158768825630816,0.34772246812677216
39,-881.399999999996,9.181249999999935,1652.625,0.0,0,0.10730924672408373,0.3773883135885828
40,-929.3999999999968,9.68124999999995,1742.625,0.0,0,0.10332802469242704,0.34607302395937345
41,-938.0999999999979,9.771874999999964,1758.9375,0.0,0,0.09962337458888623,0.31700429839806427
42,-898.4999999999987,9.359374999999929,1684.6875,0.0,0,0.09617608320937132,0.3406364911339349
43,-878.399999999998,9.149999999999924,1647.0,0.0,0,0.09296827207386907,0.32143764709018996
44,-927.8999999999975,9.665624999999954,1739.8125,0.0,0,0.089983304704357,0.32812798502337603
45,-919.7999999999971,9.58124999999994,1724.625,0.0,0,0.08720570034403771,0.34073496653905344
46,-926.6999999999985,9.65312499999996,1737.5625,0.0,0,0.08462105367042072,0.34485869547093495
47,-916.1999999999989,9.54374999999993,1717.875,0.0,0,0.08221596008586442,0.3201165794912312
48,-913.4999999999978,9.515624999999936,1712.8125,0.0,0,0.07997794619811746,0.32629397781048386
49,-912.2999999999988,9.503124999999931,1710.5625,0.0,0,0.07789540513031437,0.3087387565212945
50,-896.0999999999976,9.33437499999994,1680.1875,0.0,0,0.07595753632492794,0.3301973436648647
51,-941.0999999999984,9.803124999999934,1764.5625,0.0,0,0.0741542895294871,0.3366103082688318
52,-894.2999999999972,9.315624999999944,1676.8125,0.0,0,0.07247631267355686,0.33997107135752835
53,-906.8999999999982,9.446874999999945,1700.4375,0.0,0,0.07091490336665762,0.37580530409080287
54,-890.3999999999967,9.274999999999945,1669.5,0.0,0,0.06946196376558073,0.33000777675252824
55,-919.4999999999969,9.578124999999927,1724.0625,0.0,0,0.06810995857703106,0.32195206094119283
56,-886.4999999999978,9.234374999999936,1662.1875,0.0,0,0.06685187597778854,0.3383582935875489
57,-944.0999999999956,9.834374999999959,1770.1875,0.0,0,0.0656811912497109,0.32979154519012405
58,-898.1999999999974,9.356249999999939,1684.125,0.0,0,0.06459183294098032,0.34216359198196894
59,-933.5999999999995,9.724999999999932,1750.5,0.0,0,0.06357815137809789,0.3440216815720002
60,-894.8999999999985,9.321874999999917,1677.9375,0.0,0,0.06263488936532158,0.3260053172345377
61,-894.8999999999988,9.321874999999933,1677.9375,0.0,0,0.061757154919588164,0.3117339462610996
62,-897.299999999997,9.346874999999965,1682.4375,0.0,0,0.0609403958995155,0.32339507665019485
63,-910.7999999999982,9.487499999999924,1707.75,0.0,0,0.06018037639690541,0.3205524792144489
64,-923.6999999999969,9.62187499999994,1731.9375,0.0,0,0.05947315476830765,0.34174938633934493
65,-862.2000000000003,8.981249999999898,1616.625,0.0,0,0.05881506319271151,0.33203501765512755
66,-902.0999999999985,9.396874999999932,1691.4375,0.0,0,0.058202688649346225,0.325987620315411
67,-918.5999999999999,9.568749999999925,1722.375,0.0,0,0.057632855216936556,0.33180883217396007
68,-930.8999999999976,9.696874999999947,1745.4375,0.0,0,0.05710260760261321,0.3791307991060118
69,-914.6999999999972,9.528124999999898,1715.0625,0.0,0,0.05660919581505515,0.3180187515293558
70,-921.2999999999986,9.596874999999926,1727.4375,0.0,0,0.05615006090237494,0.3274169921668039
71,-919.199999999999,9.574999999999935,1723.5,0.0,0,0.055722821680780424,0.32485345488207207
72,-884.3999999999958,9.212499999999944,1658.25,0.0,0,0.0553252623851844,0.37139587169513105
73,-932.3999999999971,9.71249999999997,1748.25,0.0,0,0.05495532117771536,0.3132200131710205
74,-935.6999999999979,9.746874999999973,1754.4375,0.0,0,0.05461107945453171,0.35048621360005605
75,-926.4000000000017,9.649999999999924,1737.0,0.0,0,0.054290751895482034,0.33570662322454153
76,-886.1999999999967,9.23124999999993,1661.625,0.0,0,0.05399267720500653,0.33541037071392765
77,-920.3999999999992,9.587499999999931,1725.75,0.0,0,0.05371530949625971,0.36055562490493887
78,-934.1999999999996,9.731249999999948,1751.625,0.0,0,0.05345721027377043,0.33934187813558514
79,-910.4999999999965,9.484374999999925,1707.1875,0.0,0,0.0532170409730593,0.3376137686557033
80,-906.8999999999966,9.446874999999935,1700.4375,0.0,0,0.05299355601852222,0.38184474837034943
81,-944.9999999999981,9.84374999999995,1771.875,0.0,0,0.052785596363576506,0.3296110473133417
82,-916.7999999999975,9.549999999999937,1719.0,0.0,0,0.052592083479567286,0.36410383157328596
83,-912.5999999999976,9.506249999999952,1711.125,0.0,0,0.05241201376225917,0.32831407276810043
84,-918.8999999999985,9.57187499999993,1722.9375,0.0,0,0.052244453326903986,0.32097550411708653
85,-934.799999999997,9.73749999999992,1752.75,0.0,0,0.052088533164890406,0.3028419598730074
86,-925.1999999999985,9.637499999999964,1734.75,0.0,0,0.051943444636856885,0.2963833433239617
87,-904.799999999998,9.424999999999939,1696.5,0.0,0,0.05180843527889392,0.30873881685547533
88,-942.8999999999983,9.821874999999965,1767.9375,0.0,0,0.05168280490008575,0.36433478297355276
89,-938.3999999999986,9.774999999999965,1759.5,0.0,0,0.05156590195115228,0.39795098263873824
90,-926.099999999995,9.646874999999962,1736.4375,0.0,0,0.05145712014535824,0.3711699386075553
91,-902.6999999999981,9.403124999999942,1692.5625,0.0,0,0.05135589531416476,0.34473678737671837
92,-920.9999999999976,9.59374999999995,1726.875,0.0,0,0.05126170248131595,0.3356670824603902
93,-927.9000000000004,9.665624999999917,1739.8125,0.0,0,0.05117405314018615,0.3445945319874833
94,-942.8999999999975,9.821874999999936,1767.9375,0.0,0,0.051092492720267384,0.33435662631980245
95,-926.6999999999963,9.653124999999955,1737.5625,0.0,0,0.05101659822965763,0.34740613227865347
96,-908.6999999999986,9.465624999999942,1703.8125,0.0,0,0.050945976061323395,0.3471810928856333
97,-919.199999999998,9.574999999999946,1723.5,0.0,0,0.05088025995175922,0.3624706353371342
98,-901.7999999999993,9.39374999999994,1690.875,0.0,0,0.05081910908145723,0.36884541323201525
99,-925.4999999999985,9.640624999999956,1735.3125,0.0,0,0.050762206307335495,0.3178477472832633
100,-957.8999999999987,9.978124999999947,1796.0625,0.0,0,0.05070925651795785,0.31589682679623365
101,-918.899999999998,9.571874999999935,1722.9375,0.0,0,0.050659985103015254,0.3171277807637428
102,-914.3999999999969,9.52499999999996,1714.5,0.0,0,0.05061413652913083,0.3491740748131027
103,-906.2999999999975,9.440624999999926,1699.3125,0.0,0,0.0505714730146025,0.3281351524974323
104,-922.7999999999975,9.612499999999947,1730.25,0.0,0,0.050531773296209996,0.36476555052730775
105,-882.5999999999959,9.193749999999934,1654.875,0.0,0,0.05049483148169077,0.33190996777266263
106,-908.6999999999972,9.465624999999942,1703.8125,0.0,0,0.05046045598193329,0.34011023587340283
107,-933.5999999999988,9.724999999999932,1750.5,0.0,0,0.050428468517350014,0.3438622784645607
108,-932.699999999998,9.71562499999993,1748.8125,0.0,0,0.05039870319327661,0.3337139716734075
109,-923.9999999999964,9.624999999999961,1732.5,0.0,0,0.05037100563960247,0.3793767665254159
110,-889.7999999999973,9.26874999999992,1668.375,0.0,0,0.0503452322101703,0.3206319043878466
111,-881.3999999999986,9.18124999999993,1652.625,0.0,0,0.05032124923779265,0.3302033758308325
112,-916.4999999999997,9.546874999999936,1718.4375,0.0,0,0.05029893234102186,0.3215174162760377
113,-933.0000000000003,9.718749999999918,1749.375,0.0,0,0.05027816577907802,0.3724320451625519
114,-906.2999999999967,9.440624999999951,1699.3125,0.0,0,0.050258841851589485,0.3428341963690602
115,-930.5999999999954,9.693749999999945,1744.875,0.0,0,0.050240860340033,0.3080229134298861
116,-899.9999999999987,9.374999999999934,1687.5,0.0,0,0.0502241279879763,0.30505772694531413
117,-895.4999999999997,9.328124999999927,1679.0625,0.0,0,0.05020855801742795,0.33313665851019325
118,-899.6999999999982,9.37187499999993,1686.9375,0.0,0,0.050194069678785834,0.3426983291748911
119,-902.099999999996,9.396874999999937,1691.4375,0.0,0,0.05018058783205038,0.366082042383237
120,-908.6999999999975,9.465624999999934,1703.8125,0.0,0,0.05016804255713044,0.33241460484245583
121,-880.1999999999965,9.168749999999918,1650.375,0.0,0,0.050156368791221,0.3697185523549302
122,-893.6999999999974,9.30937499999995,1675.6875,0.0,0,0.05014550599137179,0.3465892975166854
123,-900.5999999999968,9.381249999999978,1688.625,0.0,0,0.050135397820497085,0.3622460283132063
124,-879.2999999999956,9.159374999999939,1648.6875,0.0,0,0.05012599185519804,0.33837349528653754
125,-903.8999999999969,9.41562499999994,1694.8125,0.0,0,0.05011723931388235,0.33757192405044206
126,-910.7999999999971,9.487499999999958,1707.75,0.0,0,0.05010909480377123,0.3463586207841419
127,-928.1999999999971,9.668749999999944,1740.375,0.0,0,0.05010151608548159,0.32849305721206795
128,-893.6999999999986,9.309374999999928,1675.6875,0.0,0,0.050094463853962434,0.3471877511073318
129,-916.7999999999982,9.549999999999931,1719.0,0.0,0,0.05008790153464944,0.34004605411448413
130,-912.8999999999986,9.50937499999994,1711.6875,0.0,0,0.05008179509378052,0.31608442339218323
131,-906.8999999999977,9.446874999999947,1700.4375,0.0,0,0.05007611286188855,0.33816730733960865
132,-920.3999999999982,9.587499999999952,1725.75,0.0,0,0.05007082536955591,0.3271225065096385
133,-899.6999999999987,9.371874999999939,1686.9375,0.0,0,0.05006590519457902,0.3390009599427382
134,-919.4999999999968,9.578124999999943,1724.0625,0.0,0,0.05006132681975023,0.3368390574430426
135,-927.5999999999985,9.662499999999943,1739.25,0.0,0,0.050057066500519436,0.3413497992532535
136,-902.399999999997,9.399999999999935,1692.0,0.0,0,0.05005310214184916,0.3240124904136691
137,-918.5999999999971,9.568749999999952,1722.375,0.0,0,0.050049413183624394,0.34113928083226913
138,-903.2999999999993,9.409374999999912,1693.6875,0.0,0,0.05004598049402289,0.3274419755002277
139,-933.8999999999984,9.728124999999944,1751.0625,0.0,0,0.05004278627029296,0.3217754133614815
140,-942.2999999999984,9.81562499999997,1766.8125,0.0,0,0.05003981394642413,0.3479637941293832
141,-916.7999999999963,9.54999999999994,1719.0,0.0,0,0.05003704810723183,0.31902390725445
142,-910.1999999999983,9.481249999999937,1706.625,0.0,0,0.05003447440841054,0.34895688509568573
143,-926.0999999999967,9.646874999999948,1736.4375,0.0,0,0.05003207950214082,0.33029142825139896
144,-918.599999999997,9.56874999999997,1722.375,0.0,0,0.050029850967864276,0.33003216333066426
145,-947.099999999998,9.865624999999943,1775.8125,0.0,0,0.050027777247867576,0.3151720270773189
146,-895.4999999999983,9.328124999999917,1679.0625,0.0,0,0.05002584758734139,0.34855677443039085
147,-910.4999999999986,9.484374999999938,1707.1875,0.0,0,0.05002405197860334,0.34626224230871433
148,-911.9999999999986,9.499999999999925,1710.0,0.0,0,0.050022381109195796,0.34921960624762705
149,-897.2999999999955,9.346874999999939,1682.4375,0.0,0,0.050020826313589214,0.34550529672867725
150,-860.9999999999984,8.968749999999918,1614.375,0.0,0,0.050019379528240614,0.3598647337251653
151,-938.0999999999984,9.771874999999968,1758.9375,0.0,0,0.05001803324977414,0.3414384709153738
152,-921.2999999999968,9.596874999999944,1727.4375,0.0,0,0.05001678049606672,0.336497421329841
153,-889.799999999996,9.268749999999939,1668.375,0.0,0,0.05001561477003712,0.3395297148420165
154,-914.3999999999979,9.524999999999912,1714.5,0.0,0,0.05001453002595053,0.32870980864908134
155,-887.6999999999988,9.246874999999916,1664.4375,0.0,0,0.050013520638063906,0.3285428502260604
156,-924.5999999999972,9.631249999999957,1733.625,0.0,0,0.050012581371449545,0.37092219182134917
157,-887.9999999999982,9.249999999999936,1665.0,0.0,0,0.050011707354845475,0.3770157219117714
158,-903.5999999999976,9.412499999999932,1694.25,0.0,0,0.05001089405539194,0.32098581183494795
159,-935.0999999999963,9.740624999999959,1753.3125,0.0,0,0.050010137255122884,0.33756315847341384
160,-908.3999999999987,9.462499999999938,1703.25,0.0,0,0.05000943302909056,0.35012597621728975
161,-905.9999999999965,9.437499999999932,1698.75,0.0,0,0.050008777725009855,0.35689117460925546
162,-945.8999999999974,9.853124999999968,1773.5625,0.0,0,0.0500081679443166,0.3463592833580656
163,-917.999999999999,9.56249999999994,1721.25,0.0,0,0.05000760052454187,0.34541515388732985
164,-957.5999999999992,9.974999999999941,1795.5,0.0,0,0.050007072522910576,0.35236769546237257
165,-895.7999999999979,9.331249999999935,1679.625,0.0,0,0.050006581201079627,0.3453227518333329
166,-906.5999999999972,9.44374999999995,1699.875,0.0,0,0.05000612401093614,0.33069219273101125
167,-923.3999999999983,9.618749999999949,1731.375,0.0,0,0.05000569858138236,0.3264429468351106
168,-877.8000000000001,9.14374999999991,1645.875,0.0,0,0.05000530270603858,0.36306646550850324
169,-898.1999999999974,9.356249999999962,1684.125,0.0,0,0.0500049343318003,0.346227736160573
170,-898.5000000000002,9.359374999999925,1684.6875,0.0,0,0.05000459154819037,0.3317611449967242
171,-918.5999999999976,9.568749999999946,1722.375,0.0,0,0.05000427257745074,0.33173982506721383
172,-909.5999999999975,9.474999999999932,1705.5,0.0,0,0.050003975765322665,0.3129515128520628
173,-907.1999999999977,9.449999999999937,1701.0,0.0,0,0.05000369957246723,0.3287592864026212
174,-897.2999999999976,9.346874999999935,1682.4375,0.0,0,0.05000344256648205,0.3310879941460573
175,-881.9999999999981,9.187499999999924,1653.75,0.0,0,0.05000320341447243,0.32543944204743536
176,-902.9999999999977,9.406249999999938,1693.125,0.0,0,0.05000298087613869,0.3573664701905929
177,-929.0999999999964,9.678124999999968,1742.0625,0.0,0,0.050002773797343636,0.34516322103122044
178,-863.6999999999989,8.99687499999992,1619.4375,0.0,0,0.050002581104126975,0.3519299803612133
179,-924.2999999999957,9.628124999999935,1733.0625,0.0,0,0.05000240179713546,0.32279406803556615
180,-903.8999999999976,9.415624999999933,1694.8125,0.0,0,0.05000223494644001,0.3234287664035542
181,-897.8999999999958,9.353124999999945,1683.5625,0.0,0,0.050002079686712914,0.33625442897900937
182,-915.599999999997,9.537499999999941,1716.75,0.0,0,0.050001935212739976,0.3135689472572671
183,-904.7999999999976,9.424999999999942,1696.5,0.0,0,0.05000180077524451,0.32706460043684477
184,-923.3999999999976,9.618749999999922,1731.375,0.0,0,0.050001675677001436,0.3461649850321313
185,-933.5999999999972,9.724999999999952,1750.5,0.0,0,0.05000155926922124,0.30825211686703063
186,-924.5999999999973,9.631249999999957,1733.625,0.0,0,0.05000145094818525,0.3324779747726603
187,-905.6999999999986,9.43437499999993,1698.1875,0.0,0,0.05000135015211459,0.3366451732684962
188,-889.1999999999979,9.26249999999993,1667.25,0.0,0,0.050001256358256675,0.35314238236751405
189,-900.8999999999962,9.384374999999936,1689.1875,0.0,0,0.05000116908017404,0.30678238216528875
190,-920.0999999999979,9.584374999999941,1725.1875,0.0,0,0.05000108786522163,0.32007270771233987
191,-901.4999999999962,9.390624999999936,1690.3125,0.0,0,0.0500010122921992,0.3418311215316256
192,-909.5999999999985,9.474999999999918,1705.5,0.0,0,0.05000094196916695,0.33932667438768677
193,-905.3999999999959,9.431249999999956,1697.625,0.0,0,0.05000087653141275,0.3227717066183686
194,-915.8999999999968,9.540624999999942,1717.3125,0.0,0,0.05000081563956071,0.34001631600937493
195,-926.3999999999986,9.649999999999958,1737.0,0.0,0,0.05000075897781109,0.3098698518756363
196,-928.4999999999977,9.671874999999957,1740.9375,0.0,0,0.05000070625230245,0.34813247106244993
197,-944.9999999999975,9.843749999999934,1771.875,0.0,0,0.05000065718958767,0.3166124458140176
198,-928.1999999999967,9.66874999999996,1740.375,0.0,0,0.05000061153521573,0.3321393269786818
199,-924.2999999999973,9.628124999999944,1733.0625,0.0,0,0.05000056905241212,0.34999445183202627
200,-910.1999999999995,9.481249999999921,1706.625,0.0,0,0.05000052952085081,0.3826150509321855
201,-899.9999999999966,9.374999999999948,1687.5,0.0,0,0.05000049273551165,0.3486362386184434
202,-922.4999999999977,9.609374999999938,1729.6875,0.0,0,0.05000045850561706,0.3428032350053804
203,-925.1999999999987,9.637499999999939,1734.75,0.0,0,0.05000042665364258,0.37651140549116663
204,-873.2999999999985,9.09687499999992,1637.4375,0.0,0,0.05000039701439623,0.36440803930163385
205,-907.4999999999978,9.45312499999994,1701.5625,0.0,0,0.05000036943416177,0.3426201168240772
206,-924.2999999999975,9.628124999999962,1733.0625,0.0,0,0.0500003437699015,0.3367527340900981
207,-899.0999999999981,9.365624999999936,1685.8125,0.0,0,0.050000319888514395,0.3602423734704239
208,-920.0999999999987,9.584374999999943,1725.1875,0.0,0,0.05000029766614586,0.3591694290853209
209,-932.3999999999985,9.712499999999942,1748.25,0.0,0,0.050000276987545354,0.33361121540785665
210,-920.0999999999971,9.58437499999996,1725.1875,0.0,0,0.050000257745468714,0.3467351978722339
211,-895.4999999999982,9.328124999999932,1679.0625,0.0,0,0.05000023984012189,0.33585132374945614
212,-933.8999999999978,9.728124999999922,1751.0625,0.0,0,0.05000022317864347,0.351718326828753
213,-892.4999999999967,9.296874999999917,1673.4375,0.0,0,0.050000207674623036,0.3335940155873282
214,-898.7999999999986,9.362499999999926,1685.25,0.0,0,0.050000193247653014,0.35469904080964626
215,-920.9999999999972,9.593749999999934,1726.875,0.0,0,0.050000179822911675,0.354707128347622
216,-901.4999999999972,9.390624999999943,1690.3125,0.0,0,0.050000167330775086,0.37871577352699304
217,-891.5999999999991,9.287499999999937,1671.75,0.0,0,0.05000015570645604,0.35187143931268816
218,-947.399999999998,9.868749999999942,1776.375,0.0,0,0.05000014488966802,0.3580691915729807
219,-901.1999999999969,9.387499999999942,1689.75,0.0,0,0.05000013482431258,0.3190666435286403
220,-964.1999999999957,10.043749999999967,1807.875,0.0,0,0.05000012545818836,0.33445421198589936
221,-923.3999999999994,9.61874999999992,1731.375,0.0,0,0.0500001167427204,0.3130503066246294
222,-903.8999999999979,9.41562499999992,1694.8125,0.0,0,0.05000010863270819,0.3280016915070721
223,-915.2999999999977,9.534374999999937,1716.1875,0.0,0,0.05000010108609127,0.3485907600519972
224,-931.4999999999992,9.703124999999941,1746.5625,0.0,0,0.050000094063731064,0.33425135317568977
225,-909.5999999999976,9.474999999999948,1705.5,0.0,0,0.05000008752920793,0.3169999234455948
226,-899.999999999999,9.374999999999936,1687.5,0.0,0,0.050000081448632265,0.356745514822089
227,-889.1999999999969,9.262499999999948,1667.25,0.0,0,0.050000075790468744,0.35805503103571634
228,-916.7999999999985,9.549999999999942,1719.0,0.0,0,0.050000070525372774,0.35080833975743086
229,-920.0999999999979,9.584374999999957,1725.1875,0.0,0,0.05000006562603831,0.32960775469740233
230,-891.5999999999991,9.287499999999918,1671.75,0.0,0,0.05000006106705621,0.32972558113849826
231,-931.7999999999976,9.706249999999942,1747.125,0.0,0,0.05000005682478252,0.34720739965171865
232,-880.7999999999956,9.174999999999933,1651.5,0.0,0,0.05000005287721579,0.36261959350667894
233,-896.3999999999975,9.337499999999933,1680.75,0.0,0,0.05000004920388297,0.3433224084968161
234,-890.0999999999989,9.271874999999929,1668.9375,0.0,0,0.0500000457857333,0.322127250302583
235,-908.6999999999977,9.465624999999934,1703.8125,0.0,0,0.05000004260503942,0.3217454264406115
236,-904.1999999999979,9.418749999999905,1695.375,0.0,0,0.0500000396453055,0.3242267067130241
237,-911.9999999999981,9.499999999999948,1710.0,0.0,0,0.05000003689118164,0.31525947712103114
238,-933.5999999999972,9.724999999999973,1750.5,0.0,0,0.050000034328384305,0.3446989157185372
239,-905.9999999999997,9.437499999999929,1698.75,0.0,0,0.050000031943622195,0.3367812969411413
240,-876.5999999999954,9.131249999999932,1643.625,0.0,0,0.05000002972452738,0.3257662176232164
241,-899.0999999999995,9.365624999999929,1685.8125,0.0,0,0.05000002765959109,0.31295959770472515
242,-874.1999999999998,9.106249999999939,1639.125,0.0,0,0.050000025738104074,0.3433506031468925
243,-893.4000000000007,9.30624999999992,1675.125,0.0,0,0.050000023950101044,0.32984181390557854
244,-949.7999999999985,9.893749999999942,1780.875,0.0,0,0.050000022286308975,0.3216899802028719
245,-892.7999999999963,9.299999999999933,1674.0,0.0,0,0.05000002073809905,0.3380975146545097
246,-893.6999999999971,9.309374999999935,1675.6875,0.0,0,0.05000001929744189,0.3846319149248302
247,-923.0999999999979,9.615624999999914,1730.8125,0.0,0,0.05000001795686589,0.3648541104100231
248,-923.699999999997,9.621874999999946,1731.9375,0.0,0,0.050000016709418504,0.3402557391052445
249,-893.9999999999976,9.312499999999924,1676.25,0.0,0,0.05000001554863017,0.32249562466620574
250,-909.8999999999985,9.478124999999931,1706.0625,0.0,0,0.050000014468480763,0.34602636809253856
251,-919.7999999999969,9.581249999999939,1724.625,0.0,0,0.05000001346336836,0.337068908325293
252,-917.9999999999987,9.562499999999936,1721.25,0.0,0,0.05000001252808022,0.3589486985415634
253,-924.2999999999975,9.628124999999935,1733.0625,0.0,0,0.050000011657765714,0.36110468299335075
254,-943.1999999999973,9.824999999999962,1768.5,0.0,0,0.05000001084791117,0.3226361318439659
255,-919.7999999999979,9.58124999999995,1724.625,0.0,0,0.050000010094316504,0.33931636906539403
256,-902.9999999999982,9.40624999999994,1693.125,0.0,0,0.05000000939307338,0.33923853693478223
257,-919.1999999999963,9.574999999999951,1723.5,0.0,0,0.050000008740544985,0.3068049473817357
258,-912.2999999999985,9.503124999999926,1710.5625,0.0,0,0.05000000813334715,0.3554378824463735
259,-931.1999999999967,9.699999999999978,1746.0,0.0,0,0.05000000756833081,0.3439325025641463
260,-902.999999999996,9.406249999999957,1693.125,0.0,0,0.05000000704256565,0.3159765106988036
261,-922.199999999997,9.606249999999955,1729.125,0.0,0,0.05000000655332493,0.37885626262674726
262,-910.7999999999976,9.487499999999933,1707.75,0.0,0,0.050000006098071315,0.3591633474919945
263,-895.4999999999984,9.328124999999927,1679.0625,0.0,0,0.050000005674443765,0.3496080181639021
264,-919.1999999999987,9.57499999999994,1723.5,0.0,0,0.05000000528024524,0.34159653624002306
265,-970.7999999999977,10.112499999999956,1820.25,0.0,0,0.05000000491343133,0.3242910301985426
266,-919.4999999999974,9.57812499999994,1724.0625,0.0,0,0.05000000457209966,0.35370635794889593
267,-912.5999999999958,9.506249999999941,1711.125,0.0,0,0.05000000425447999,0.3258272496103827
268,-903.5999999999975,9.412499999999937,1694.25,0.0,0,0.05000000395892508,0.3335935389597176
269,-920.6999999999982,9.590624999999948,1726.3125,0.0,0,0.050000003683902096,0.3305563159286976
270,-902.3999999999975,9.39999999999995,1692.0,0.0,0,0.05000000342798472,0.37829017374768026
271,-908.3999999999977,9.462499999999931,1703.25,0.0,0,0.050000003189845696,0.3386942728370842
272,-863.9999999999992,8.999999999999908,1620.0,0.0,0,0.05000000296824997,0.3541700970588459
273,-927.5999999999975,9.662499999999943,1739.25,0.0,0,0.0500000027620483,0.3730287915406128
274,-880.499999999998,9.171874999999925,1650.9375,0.0,0,0.05000000257017128,0.33555985078888223
275,-908.0999999999987,9.459374999999932,1702.6875,0.0,0,0.050000002391623784,0.340213076547823
276,-902.3999999999986,9.399999999999935,1692.0,0.0,0,0.050000002225479824,0.32893808735534547
277,-888.599999999998,9.256249999999905,1666.125,0.0,0,0.050000002070877736,0.34920217735278936
278,-922.499999999996,9.609374999999948,1729.6875,0.0,0,0.050000001927015716,0.3518133223315494
279,-943.4999999999978,9.828124999999954,1769.0625,0.0,0,0.05000000179314766,0.33817425419369507
280,-900.5999999999976,9.381249999999946,1688.625,0.0,0,0.0500000016685793,0.3596466188267287
281,-913.4999999999997,9.515624999999932,1712.8125,0.0,0,0.05000000155266459,0.32579962799532547
282,-917.0999999999952,9.553124999999959,1719.5625,0.0,0,0.05000000144480237,0.3585081955883652
283,-872.6999999999986,9.090624999999926,1636.3125,0.0,0,0.05000000134443324,0.36417707482145895
284,-884.999999999997,9.218749999999922,1659.375,0.0,0,0.05000000125103667,0.3404741301977386
285,-896.0999999999982,9.33437499999992,1680.1875,0.0,0,0.050000001164128276,0.36460969553639494
286,-916.7999999999973,9.549999999999939,1719.0,0.0,0,0.05000000108325733,0.3713313449018945
287,-904.4999999999978,9.421874999999945,1695.9375,0.0,0,0.05000000100800441,0.3364098568705635
